clube,8.78679754
cnute,21.1858347
coach,12.3779867
coada,16.1911352
coado,14.6811616
coala,14.517679
cóana,22.3432875
cóano,21.6966603
coati,17.3772692
coato,18.5447386
coaxi,20.5070762
coaxo,17.5259427
cobra,10.7913546
cobre,10.737937
cobro,13.9214644
cocal,13.955644
cocão,16.6131877
coçar,13.464524
cocha,16.1642123
coche,14.2248366
cocho,14.7873824
cocre,18.8976383
cocto,21.4830862
códão,20.3844739
côdea,15.8459641
códex,16.3015187
códio,17.9255427
códon,16.2637704
coeso,13.8951326
coevo,17.3722123
cófea,21.850811
cofre,11.3371111
coice,14.5786827
coifa,13.2279973
coima,14.4760775
coiné,18.5126717
coira,18.0257993
coiro,16.2437842
coisa,7.73645587
coiso,14.4174728
coita,16.7920912
coité,14.2560663
coito,13.8886082
colar,10.6646141
cóleo,20.5070762
colha,14.7006761
colim,18.7153168
cólio,22.2562761
colmo,14.9082786
colom,16.1959853
cólon,13.1537901
color,11.1013371
colpo,16.7308231
colza,15.6711394
comão,20.1260622
comba,14.3462359
combo,11.9916498
comer,9.31282547
comes,13.1566718
comua,19.4279767
comum,8.85180413
conas,15.2956121
conca,13.8731478
conde,11.2070051
confa,18.6341598
conga,14.5753694
congo,12.4775254
conha,17.2911032
conho,17.9488383
conio,17.6469479
conta,7.84595722
conto,10.2648488
copal,16.6358752
copar,17.7648347
copas,12.2282616
copel,13.6049746
cópia,10.0508691
copio,14.7233402
copla,17.2037527
copos,11.2549793
copra,15.3531147
copta,14.7270934
copto,17.8742494
coque,12.8568454
coral,11.1170639
corão,14.0807519
corar,14.0824656
corça,15.2102818
corço,17.0587003
corda,11.0869401
cordo,16.1268628
cores,8.88241482
coreu,17.4003472
corga,16.5732634
corgo,15.3279831
cório,17.4140594
corja,13.2625796
cormo,17.9310403
corna,16.0955963
corne,16.7285018
corno,11.9322515
coroa,10.5549345
corpo,8.14816195
corra,11.6955082
corre,10.4611668
corro,12.5121116
corsa,11.4261548
corso,13.5696074
corta,11.446469
corte,9.37068368
corto,13.4361059
corva,18.5948535
corvo,12.6413599
cosca,17.3051549
cosco,15.5111378
cosec,15.5648129
coser,14.3260699
cosmo,12.8977241
cossa,15.8738962
cosso,16.9279955
costa,9.06208735
costo,15.338818
cotão,16.0336998
cotar,14.4506656
cotas,11.5110058
cotia,12.2966091
cotil,17.7685765
cotim,17.952211
cotio,19.0713018
cotra,17.0074992
couça,21.1858347
couce,16.4934388
couma,19.5208269
coupé,13.4715908
coura,13.6391471
couro,10.014279
cousa,13.7457383
couso,17.8505736
couto,11.6565648
couve,11.9953501
coval,17.4687843
covão,15.6496259
cover,11.7947549
covil,14.0736004
covoá,21.5631289
coxal,17.3772692
coxão,15.0932328
coxia,15.7735511
coxim,13.0678065
cozer,12.68892
craca,16.7850564
crack,11.547746
crapô,19.1539341
crase,13.5814098
crato,12.3677583
crauá,20.551528
cravo,12.1632948
crawl,14.7347776
creca,18.0578218
credo,12.208515
crejé,22.3432875
creme,10.0560153
crena,18.2015968
crepe,12.7997334
creta,13.3968298
criar,8.59017449
crica,16.0158378
crico,18.0453838
crido,14.5642768
crila,20.6468382
crime,9.38356515
crina,14.6096039
crino,18.9300417
crise,9.27211001
criso,17.945477
criva,17.8587453
crivo,13.290122
croca,17.3596808
croco,15.1084546
cróia,20.7338495
croma,15.4442978
cromo,12.6813331
crono,14.9027138
cruca,20.8093571
cruel,11.2737216
cruga,21.6056885
crume,21.0523033
cruor,17.9510855
crupe,17.0702879
crush,13.5586937
cruta,19.6413163
cruza,12.6435643
cruzo,14.7740633
cuada,18.0653595
cuaga,20.3591561
cuatá,20.0590515
cubar,18.6034557
cubeo,19.9875925
cúbio,21.6966603
cubiú,20.7708908
cubre,16.5508283
cucar,19.0886935
cuchê,17.4266299
cueca,12.0063365
cuera,18.2190899
cúfea,21.6056885
cúfia,21.850811
cuíca,14.8509324
cuido,13.0556073
cuíra,17.6954061
cuita,19.7439705
cuité,14.4323634
culpa,9.91886856
culto,10.5578231
cumaí,20.3344635
cumba,17.9365682
cumbe,15.7573666
cumbo,18.982281
cumbu,19.4378778
cúmel,21.1302648
cumim,16.7482382
cúmis,21.850811
cunau,21.3738869
cunca,17.8536302
cunco,19.0374003
cúneo,18.8775515
cunha,10.2737241
cunho,12.027305
cupaí,21.6966603
cupão,14.5818134
cupez,21.4089782
cupim,13.730024
cupio,19.6722785
cupom,11.1024929
cuque,18.0125541
curar,11.3945596
curau,15.46085
curdo,15.0330412
cúria,13.8399535
curie,14.5036545
curió,13.5682999
curra,16.6029101
curro,15.7199469
curry,13.1774026
curso,8.14311814
curta,9.98493744
curto,9.91255314
curuá,15.7663116
curul,17.9310403
curva,11.0278201
curvo,13.4539541
cusco,13.1327925
cuspe,14.6599675
cuspo,15.3730697
cusso,19.0274499
custa,10.0376982
custo,9.18043162
cúter,18.5205926
cutia,15.6389845
cútis,15.1508318
cuxiú,18.3610602
dabom,21.4089782
dabua,21.5631289
dação,14.9877044
dacar,14.9860792
dacha,17.517887
dácio,15.491141
dacma,21.4453459
dador,14.6999788
dados,8.00324919
dafne,14.4258173
daião,20.5667955
daime,14.2311958
dairo,17.5019678
dalém,16.4526483
dália,14.5311668
damão,15.8849492
dâmar,20.8291597
damas,12.4284869
damba,17.285306
danar,15.4106622
dança,9.71325631
dândi,15.8962698
danês,18.8089375
dânio,18.906372
dante,12.2205694
daqui,9.69743318
daraf,21.850811
dardo,14.0728089
dares,14.6206099
darga,19.4428654
darma,15.1960143
darto,19.0340725
datal,19.3295367
datar,14.6371654
datil,18.8062885
dauco,22.3432875
deado,19.0678595
debar,16.4968487
débil,13.5434202
debye,17.8028982
decho,17.6713086
decil,17.0559391
décor,14.1280597
dedal,15.2299973
dedão,13.7307841
dedar,17.0862657
degas,14.9512559
deita,12.596071
deixa,8.87192415
dejua,20.9799826
delas,9.39210264
délia,15.941521
délio,15.1940844
delir,17.7183146
delta,11.6886819
demão,14.0489651
dembe,19.1280546
dembo,17.6798484
dendê,13.4347404
dendi,18.8523048
dendo,16.2710811
dengo,14.6887581
denso,12.5208719
dente,11.177493
depor,13.0664531
depós,17.4393604
deprê,14.4365728
deque,14.6756614
dérbi,14.4201698
derby,12.9970582
derma,14.5597226
derme,13.9461891
desar,18.079328
desde,7.65434049
desnu,19.8813703
dessa,8.34445251
desse,8.39017895
desta,7.99301101
deste,7.92092867
deter,11.6958602
deusa,11.3633139
dever,10.4256475
dévio,21.1576638
devir,13.304059
diaba,15.6954812
diabo,10.6946906
díada,18.8918579
díade,16.0169754
diafa,20.3467336
diale,18.8249807
diana,11.5766587
diazo,17.7676397
dição,16.5938945
dicar,16.3220435
dicaz,19.764449
didal,19.2038485
dídia,18.8889802
didot,17.5749168
dieco,21.4089782
dieno,17.3448474
diese,15.9507614
dieta,9.9077173
digno,11.222543
dinar,15.3992002
dinda,13.8348598
dindo,15.7421809
dinga,17.5557957
dingo,15.6306627
diodo,12.4482721
diogo,11.0823459
diola,18.0065911
diore,19.7995403
dioso,19.1099709
diple,19.2237298
dique,14.0133224
dirém,21.850811
dirrã,18.6867434
disco,9.46339873
disga,20.9345202
disna,21.0276107
disso,8.22113854
disto,10.6369506
ditar,13.2514849
diúla,20.6807397
díxis,20.6981315
dizer,7.95470898
doado,12.8193248
dobar,17.6645289
dobla,18.1197771
doble,14.2709903
dobra,12.2734807
dobre,12.9047907
dobro,11.2547292
doçal,21.2754468
docar,19.1882231
dócil,13.1379413
docto,17.2334926
dodói,14.6598001
dogal,19.4681832
dogma,12.795644
dogue,15.112132
doida,11.7230494
doido,11.6713028
dólar,11.0614896
dolly,13.8305405
dólmã,17.3842645
dolor,14.4858418
domar,13.7161316
donde,12.0062805
dondo,15.9570205
dongo,17.094829
dopar,16.2265929
dores,10.1312788
dório,16.4655517
dóris,14.743613
dorna,15.9424261
dorso,13.0089691
dosar,13.9994092
dotal,17.6256006
dotar,13.3622916
douda,17.6738629
doudo,17.3022111
doula,14.3924967
douto,14.6119949
dozão,19.8067088
draga,14.7067108
drago,14.5075644
drama,10.5892214
drapê,18.9728617
dreno,13.8631355
drias,19.764449
dribo,21.968594
driça,20.0683539
drilo,21.968594
drink,12.6973467
drive,10.7274871
droga,10.608492
dromo,17.5983553
drone,13.1706962
drope,17.2280192
drops,13.4405351
drupa,16.2199975
drusa,16.2744411
druso,16.7988205
duala,18.4367339
dúbio,14.8092049
dublê,14.0893971
ducal,15.1745675
ducha,12.5641939
duche,12.267456
ducto,14.6691345
duelo,11.4322601
dueto,12.9448694
dugão,21.6501403
dulia,16.771825
dumba,17.4353227
dundu,20.7338495
dunfa,21.5223069
dunga,12.2829982
dúnia,17.1402803
dupla,9.7525209
duplo,10.4687487
duque,11.1827474
dural,16.5408945
durão,12.8759609
durar,11.3297517
duraz,20.5667955
durex,14.3247518
durez,19.298765
dúrio,21.4830862
dúzia,11.8992346
dzeta,19.6913267
ébano,14.0088814
ebiri,20.2525464
ebome,20.2413731
ébrio,14.8778924
ébulo,20.3344635
ecese,19.9049008
ecler,17.3528549
ecoar,13.978737
écran,14.7494096
éculo,19.1171652
ecuru,21.0776211
edace,20.1360125
edeia,17.7192063
edema,12.6988356
ederé,21.6966603
édipo,13.6082301
edito,14.193817
edule,18.4330843
edulo,20.8699817
efebo,17.3454611
éfeta,18.4720864
éfode,16.3080235
éforo,19.0610101
efuso,20.2868354
égide,13.3456566
egipã,21.6501403
egito,10.8054663
égrio,21.4830862
eguar,20.4645166
êider,19.8969956
eirós,19.0817005
eivar,18.5386472
eixar,17.8067855
ejeto,19.4941587
élate,21.4089782
elche,15.4628099
eledá,17.6850074
eledê,22.2562761
elemi,18.1958331
elena,12.3318305
elepê,16.8435146
elite,10.6758361
eluir,18.7522213
eluro,20.4507233
embiá,21.2148222
embiú,22.0331325
embuá,18.3163137
embuí,21.5223069
emeio,16.5050271
êmero,21.5631289
êmese,17.2467525
êmico,18.3543034
emoji,14.5087872
empar,18.6121325
empós,17.607089
êmulo,17.6586342
enase,18.1815675
endez,20.2638459
endro,15.1918732
endua,21.6056885
enema,15.2224022
enfia,13.1962355
enfim,9.39959565
engar,18.782758
engos,18.7879394
engra,16.0425017
enito,21.1302648
enjoo,13.5710857
enodo,20.3467336
enojo,17.3684364
enora,17.5535256
enque,18.1844044
então,7.44313292
enteu,19.1353807
entre,6.72752719
énula,19.3893246
envés,16.9688512
envio,9.70965173
enxuí,21.1576638
eólio,17.4386863
épica,12.8268604
épico,12.452236
época,8.66109054
epodo,19.1728382
epóxi,13.5291462
épura,17.4393604
epuxa,21.5631289
équio,18.5488202
erado,16.3030327
eramá,19.9620592
erbia,21.7454505
érbio,17.5142467
érebo,16.695915
ereto,13.7714167
érgio,19.1843547
ergol,21.1302648
erica,12.9364313
erice,16.3602676
érina,20.4371176
erino,19.5936882
ermar,19.5316966
eroca,21.4830862
eroso,19.7439705
errar,11.557066
error,13.0123156
eruca,18.2626731
eruga,20.521675
eruir,20.9569931
erval,15.0360851
ervão,21.6056885
ervar,19.1317109
ervas,11.2403076
escoa,14.701854
escol,14.7903823
eserê,21.968594
esgar,15.4093329
ésipo,21.850811
esmar,18.0173503
espia,13.7553308
espim,18.4835151
espru,18.3163137
esqui,11.6963075
esses,8.33591186
estai,14.9827788
estar,7.81275192
estau,18.2986426
éster,15.0431216
estia,17.8344279
estio,14.9569856
estol,15.7218818
estou,7.63618274
estro,15.1358317
ésula,21.3399853
esvão,19.9453922
etano,16.0386725
etapa,9.62229485
eteno,16.0218654
ethos,13.408042
ética,9.93926562
ético,11.7840101
etila,15.7445307
etilo,17.0256132
étimo,15.3620283
etino,18.0173503
etnia,12.4533688
eubeu,20.9569931
evasê,14.7657467
exame,9.59638476
exato,11.2726146
exido,18.3747123
exile,15.1038767
exina,18.0909037
êxito,11.168706
êxodo,12.2436277
expor,11.1395203
extar,19.3074607
extra,9.72585679
êxule,20.3844739
fabro,15.9636273
facão,13.4188247
facha,15.2770532
facho,14.1138006
fácil,8.5139693
facto,9.95983308
fadar,17.9244468
faial,13.6546805
faião,18.6143135
faiar,16.9167368
faina,14.5678207
faixa,9.25173648
fajau,19.4529157
falar,8.20806082
falaz,16.5483356
falca,17.8475264
falco,14.6303152
falda,16.1710176
falha,10.5714786
falho,13.3041453
falir,14.0432557
falsa,10.9964617
falso,10.8231445
falta,8.36398204
falto,14.3252908
falua,17.2681136
fálum,20.8493624
fálus,19.1843547
faluz,21.3399853
fanal,16.5122051
fanão,19.1960053
fanar,17.4792556
fanca,18.5799754
fando,16.704286
fanfa,17.0101296
fanga,18.5245766
fanha,15.5265516
fanho,16.2049715
fanta,14.1965784
fante,15.3601717
fanti,15.9790062
faqui,18.5863246
farad,16.0226827
faraó,12.4035162
farar,18.6498728
farda,13.1409151
fardo,12.5279657
farne,18.5225826
farno,20.6140483
farol,10.8285827
farpa,15.3840616
farra,12.5395901
farro,16.0262869
farsa,12.1835276
farsi,15.7061486
farta,12.3989023
farte,16.6569286
farto,12.4282667
farum,18.3409253
fasco,18.8385494
fasor,17.4933901
fasta,17.0467899
fasto,17.5041237
fatal,11.6607232
fatão,17.2692506
fatia,11.7567076
fator,10.2052557
fátuo,15.5345492
fauce,18.049099
faúla,19.8212018
fauna,11.5163873
fauno,14.6660134
fauta,16.6677798
faval,18.1171175
favar,18.1745103
favor,8.6322139
fazer,6.75933821
febeu,20.9125413
febra,16.3879212
febre,10.8261608
fecal,14.0003611
fecha,10.9866118
fecho,11.3827169
fécio,22.1021254
feder,14.1441231
fedor,13.8859022
feila,18.8249807
feira,7.46831095
feita,8.83700494
feito,8.26977402
feixe,12.7250063
féleo,21.4089782
felga,17.3405621
félis,19.8433429
feliz,8.49569198
felpa,16.2577532
felpo,16.5826665
fêmea,11.5246753
fêmeo,18.097393
fêmur,13.7887109
fenar,18.8303861
fenda,12.3432302
fenil,16.5835257
fênix,12.5807457
fenol,14.8146625
fento,19.3845965
feofó,19.9704981
feral,15.5705192
feraz,17.5991462
féria,14.9230897
ferir,12.2430489
fermi,15.0922649
feroz,12.5882525
ferpa,17.3122555
ferra,14.2106344
ferro,9.75566305
ferry,13.0064826
fervo,15.3329756
festa,8.59129359
festo,15.2591372
fetal,12.8427976
fêtão,21.5631289
feudo,14.2583888
fevra,20.3467336
fezes,11.9934983
fiada,13.680814
fiado,14.6287723
fiapo,15.1187327
fibra,10.7647794
ficão,16.5387003
ficar,8.06517771
ficha,10.186437
fichu,19.2731226
ficto,16.6634252
fícus,16.5858206
fidéu,21.5223069
fiéis,10.879031
fieza,19.813929
fífia,17.4529383
figle,20.3223421
filão,14.2701112
filar,16.1600762
fíler,18.4551846
filha,9.22193095
filho,8.23297854
filme,8.00647974
fimbo,21.4453459
final,7.84084965
finar,16.8171104
finca,14.0127963
finco,16.100357
finda,13.5094405
findo,13.2373384
finês,19.0922085
finfa,17.7827343
finta,14.8109072
finto,17.7789393
fiofó,15.5670915
fiota,17.7463327
fiote,16.4074317
fioto,20.0407024
fique,9.47868283
firma,11.686242
firme,10.565946
fisco,12.3292388
fisga,15.3359337
fisgo,16.409115
fitar,14.7215579
fitol,18.7250256
fiúsa,17.3158248
fiúza,14.7079836
fixar,11.6169591
flaco,16.5661982
flama,14.8437635
flame,13.7445645
flape,18.079328
flash,10.3867204
flato,16.8124164
flava,16.51354
flavo,17.567991
fleme,20.4785028
flete,16.7421755
flexo,15.7962412
floco,14.6438569
flora,11.3466586
flosa,20.2985315
flosô,21.0035131
floxo,19.2157298
flozô,18.9390644
fluir,12.4310294
flume,16.7966906
flúor,13.234054
flush,14.462277
fluxo,10.1796062
fobar,20.6140483
fobia,13.2512803
fobos,16.1303171
focal,12.9646553
focar,11.7221619
fócio,17.2367912
foder,12.0368136
fofão,14.6216971
fofar,18.945125
fogal,18.7104975
fogão,11.1270053
fogar,17.6353966
fogos,11.8374904
foice,13.4288935
foila,20.551528
foina,17.9692472
foito,18.536625
folão,20.1260622
folar,14.9863692
folga,11.537881
folgo,15.4088017
folha,9.50018233
folho,16.0092008
folia,11.9142191
fólio,15.3133145
fomes,14.7251704
fonia,15.9914503
fonjo,21.6056885
fônon,18.8196043
fonte,8.58888528
foral,14.0653903
força,8.55524741
forde,16.8641648
fordo,17.8374355
foria,18.2688364
forja,13.8211248
forje,17.5026859
forma,7.23146339
formi,18.2001527
forno,10.0764336
forra,14.5934949
forró,10.9458147
forte,8.68478739
fórum,8.88863017
fosca,13.3690838
fosco,12.4007234
fossa,12.8279588
fosso,13.2214405
foste,12.4752057
fóton,14.6531677
fouce,17.9103085
fóvea,17.0026946
foyer,14.5568867
fraca,11.1293416
fraco,10.3678397
frade,13.0620312
fraga,12.3873627
frago,17.0749608
frase,9.81449186
frear,13.1498251
frega,17.7573928
frege,15.6668912
freio,11.1478474
freme,17.1785015
freon,16.5403455
fresa,14.1060246
frese,17.2291115
frete,8.53148677
freto,19.3798906
frevo,12.9582988
friez,19.3206477
frija,19.227754
frila,16.4817245
frima,18.6566833
frisa,13.4666921
friso,12.8116149
frita,12.4519553
frito,12.6260692
friul,17.4386863
froco,18.8036465
frolo,20.551528
front,12.1782192
frota,11.1319266
fruir,14.8174025
fruta,10.9219999
fruto,10.3378699
fruxu,19.4941587
fuçar,14.1327677
fueta,20.5070762
fúfia,20.8493624
fúfio,19.3612854
fugar,18.6843987
fugaz,13.5535858
fugir,10.4436622
fujão,15.3948265
fulão,18.8440289
fular,19.1135616
fulda,15.9920845
fulvo,16.0574587
fumal,18.5186065
fumão,19.3705447
fumar,11.2723345
fúmeo,21.1858347
funca,17.1538722
funce,21.3399853
funda,11.8571958
fundo,8.84636864
funéu,21.1035966
funga,16.313258
fungo,12.9492855
fungu,20.1768345
funho,20.8291597
funil,13.0870529
funje,18.5632386
furão,15.1936561
furar,12.749009
furca,17.2296581
furco,18.7080965
furda,19.7239029
fúria,11.7308756
furna,15.3723867
furor,13.1975438
furta,14.0694869
furto,11.7560903
fusão,11.268657
fusca,11.4643916
fusco,14.4242288
fúsil,19.7713694
fusta,17.9255427
fuste,15.1663381
fusto,19.5426857
fútil,13.0818824
futre,14.9650173
futum,17.5370334
fuzil,13.1353682
fuzuê,15.4389927
gabão,14.320033
gabar,13.9375338
gábia,18.3816089
gabro,17.7874985
gacha,17.004439
gacho,18.2611382
gadão,19.6053843
gadar,19.5482259
gafar,19.2157298
gafém,21.7454505
gáfio,21.6501403
gagão,20.2413731
gagau,17.1963217
gagos,15.8982894
gague,19.014335
gaial,20.7708908
gaiar,20.4645166
gaias,18.1251175
gaipa,20.1562152
gaipo,19.565033
gaita,12.8536501
gaiva,18.1958331
gajão,18.8142567
gajar,19.6660089
galão,13.4409679
galar,16.203207
galbo,18.6252906
gálea,18.6164993
galês,14.5196415
galga,16.1612025
galgo,15.5356539
galha,16.0495322
galho,12.3695999
gálio,15.7647941
galra,17.4618639
gamam,18.5406736
gamão,15.1813129
gamar,16.0406685
gambá,14.0105854
ganau,19.1960053
gança,18.7177351
ganda,14.2113825
gandu,15.3421246
ganês,15.8705197
ganga,13.489622
gango,18.894744
ganho,10.5781032
ganir,16.3759759
ganja,15.7932466
gansa,15.9771295
ganso,12.4645258
ganta,17.7281669
ganzá,15.9091788
ganzé,21.0776211
ganzi,19.3988485
garão,19.6913267
garbo,14.4819807
garça,13.3226778
garço,18.3920437
garfa,18.7905402
garfo,12.2495027
garoa,13.41989
garra,11.9391679
garro,16.8335311
garua,19.7783381
gases,11.1291369
gaspa,17.0518116
gasto,10.9875401
gatal,19.4529157
gatão,14.5498506
gatar,18.7522213
gatil,14.9076349
gatum,19.9209012
gauda,19.1244116
gauge,14.8390962
gaulo,20.5070762
gauro,18.5948535
gauss,14.2915121
gavar,18.114465
gávea,12.4589271
gazal,17.0031304
gazão,19.4181727
gazel,16.6939932
gázeo,20.1562152
gazeu,20.6140483
gazia,21.0276107
gazil,20.2525464
gázio,21.6056885
gazua,16.587833
geada,13.3464666
geado,17.3659269
gebar,19.8891525
gebre,18.4607869
geena,15.403065
gelar,13.6007713
gelba,20.1360125
gelfa,18.1745103
gelha,19.4133066
gemar,17.952211
gêmeo,13.5208849
gemer,13.2366524
genal,18.7673731
genia,16.724205
gênio,11.5541127
genoa,14.5153219
genra,19.7783381
genro,12.3390952
gente,7.91037014
geode,16.7482382
geodo,17.5135202
geoso,19.813929
geral,7.96370528
gerar,10.1629686
gerbo,17.83844
gerém,21.3738869
gerir,11.6204206
germe,13.9793302
gesso,11.6338944
gesta,14.734507
gesto,11.0590561
getas,17.7299687
giaur,20.789939
gibão,15.3613528
gibis,12.9105383
gicão,22.1021254
giclê,16.8517236
gígia,21.6966603
gília,20.3223421
gimbo,19.3752067
ginco,17.8374355
ginga,13.5215953
ginge,19.1207819
gingo,18.1550111
ginja,15.0471207
gipso,18.4096809
girão,14.0804236
girar,12.104052
gíria,13.2642161
gírio,18.2765944
gizar,17.2021557
glacê,13.738633
gleba,13.7881331
glena,17.780835
glial,17.3448474
glide,14.9451134
glifo,15.4736117
globa,17.152859
globo,9.31091881
glomo,19.9209012
glosa,15.0681781
glote,15.5966617
gluma,18.7299156
glúon,17.3849028
glute,19.0610101
gneto,19.5995192
gnoma,17.4855915
gnome,13.0980539
gnomo,14.3915681
gnose,14.4169146
goano,20.4507233
godão,18.1000006
goela,13.5652416
goete,19.6231889
goiás,9.8761759
goiti,18.1197771
goiva,16.8472376
goivo,17.7874985
golda,16.1527858
goles,13.7945075
golfe,11.1853915
golfo,12.3967143
golpe,10.3950616
gomal,21.1302648
gomar,18.2413957
gomba,16.9600442
gombô,20.3344635
gomia,20.9569931
gomil,17.9900813
gomor,19.6660089
gonda,17.653609
gondo,17.318809
gonga,16.7615014
gongo,14.9646199
gônio,19.4784925
gônis,20.6468382
gonzo,14.5796093
goral,18.0077808
gorar,16.9807157
goraz,17.0296337
gorda,11.656893
gordo,11.5183606
gorga,17.0238315
gorja,17.6569563
gorne,17.7884541
gorra,17.0843726
gorro,12.9813972
gosma,14.4420111
gosto,8.48753913
gouda,15.4192115
gouve,19.9620592
gozar,11.4302474
graal,13.4320027
graça,9.30703767
grade,10.9642519
grado,13.2031842
grafo,13.9659208
grama,11.34802
grana,11.2849075
grano,15.3319915
grapa,17.4962412
grato,11.2652751
grave,9.99555861
graxa,13.3375477
graxo,14.5690812
greda,17.7704526
grede,18.8747147
green,11.1554061
grega,11.4017744
grege,19.8736483
grego,10.8694176
grejó,21.5631289
grela,17.7518475
grelo,14.1566206
grená,14.4195113
greta,14.144698
greva,19.1390639
greve,10.3137052
grifa,16.8775315
grife,12.0378227
grifo,13.0393905
grijó,15.1560427
grill,12.0661695
grilo,12.9690827
grima,16.8134977
gripe,11.0526707
grise,17.5865674
griso,18.2132248
grisu,18.4701943
grita,11.8667501
grito,11.0845636
grode,21.1302648
groir,20.7521987
groló,21.6056885
groma,19.6352373
groom,15.8256162
grosa,15.364989
grota,14.5608971
gruau,18.2279526
grude,14.1108956
gruim,21.2148222
gruir,20.2085832
gruja,19.8285278
grumo,17.4877123
gruna,18.7299156
grupo,7.8616217
gruta,12.5347851
guacá,18.1131413
guaco,15.6435632
guaçu,13.192755
guaia,18.5488202
guaiú,18.2146879
guajá,16.3495528
guaná,18.1251175
guano,15.8553267
guapé,15.7004451
guapo,15.3581503
guará,13.1643439
guaré,18.5529186
guari,18.191532
guaru,15.4074749
guató,17.372843
guaxe,17.3485352
guaxi,18.894744
guaxo,18.22647
gueba,18.9697416
guebo,19.5537969
guedé,20.3223421
gueja,20.551528
guere,18.1844044
gueri,17.0698218
gueta,17.2556911
guete,18.1633214
gueto,13.3625547
guexa,20.2525464
guião,13.3433315
guiar,12.0622792
guibá,22.0331325
guibo,19.8891525
guiga,15.561714
guigó,17.9354602
guina,15.3849255
guiné,11.651076
guipá,21.6966603
guira,17.3387312
guisa,14.3577103
guita,14.6153519
guizo,15.3321554
gulag,15.192586
gular,17.2177014
gunda,16.9953145
gundu,20.3844739
gunga,15.3377457
gurde,19.3118371
guria,12.9879263
gurma,19.5995192
gusla,20.3344635
hábil,12.4411827
hacer,12.9441466
hadji,16.458194
haiku,15.1191964
hálux,16.0611906
hango,19.3798906
hansa,15.7762315
hápax,19.3845965
haras,13.5384986
harda,19.7575761
harém,14.3523104
harlo,18.2044911
harpa,12.8821388
harpe,17.6910602
harto,17.4722626
hashi,15.2718684
hasta,12.5068823
haste,12.370083
hauçá,17.3804428
haver,9.70875757
hedge,13.9688735
hedra,16.1323223
hélio,11.6217356
hélix,17.6628411
hemal,19.1171652
henry,11.5726116
hépar,21.5223069
hepta,15.3123496
heréu,20.7338495
heril,19.912869
herma,16.8416583
herói,10.6053576
heroo,19.7575761
hertz,13.7120191
heteu,16.5918699
hévea,18.4496136
hexil,19.1614529
hiato,13.1321474
hidra,14.2447275
hidro,12.8577011
hiena,14.6488533
hífen,13.4999741
higgs,14.2792801
higra,18.7274676
hilar,17.4407099
himba,17.4022946
hímen,14.9965737
hindi,14.4336644
hindu,13.1433924
hinir,21.0276107
hirco,20.3467336
hirto,16.1135221
hobby,12.1371564
homão,16.6137782
hombo,19.5537969
homem,7.88690416
homos,15.8543589
homum,20.6981315
homus,15.545347
honor,13.5379259
honra,10.2584522
horal,17.4366668
horar,16.4882155
horas,8.10155026
horda,13.6013084
horsa,17.3063349
horta,11.5148252
horto,12.9679567
hosco,19.1427608
hoste,15.5470734
hotel,7.82231773
hóvea,21.7967437
huari,17.7426731
hulha,15.2392181
húmil,20.2303232
humor,9.86288639
húmus,14.2162588
hungo,20.0049843
hurra,15.856434
husky,14.2831206
iaguá,21.2754468
iambo,18.6252906
iansã,14.0598163
iaque,16.6146646
iataí,19.2038485
ibaró,21.850811
ibeji,16.1312281
ibero,13.0122833
ibira,15.9998864
ibiri,18.0318784
iboga,17.3170174
ibope,11.7607125
icaco,18.7522213
içara,14.2229961
ícaro,13.7063576
icica,20.1162099
icipó,21.4830862
ícone,11.0846445
ícore,21.7454505
ictus,15.9178292
idade,8.56258444
ideal,9.13219118
idear,16.9288045
ideia,8.9643684
ídola,15.8322178
ídolo,11.6889157
idoso,11.1268194
ietim,21.6501403
igaci,15.0008614
igapó,15.0802127
igara,15.7852186
igbim,21.0276107
ígneo,16.2862906
igual,9.34948209
igupá,22.1762334
iiabá,21.850811
ijebu,18.1345325
ijexá,15.8469239
ileal,16.8871896
ileso,13.8070406
ilhal,20.5070762
ilhar,17.8732083
ilhéu,14.5706113
ilhoa,17.2080239
ilhós,14.3797009
ílion,18.0006634
ilita,18.3459211
ilota,20.2868354
iluso,18.1104993
imago,14.2085
imame,16.6946334
imamo,20.4371176
imane,17.5687581
imano,19.227754
imene,19.7575761
imida,18.8861108
imido,20.4236946
imigo,18.0416824
imina,18.4330843
imoto,17.3248042
ímpar,12.283348
ímpio,13.5816519
impor,11.333666
imune,12.3251207
inaiá,16.918738
inajá,15.4404534
inajé,20.8910351
inamu,20.5667955
inana,16.6765462
inane,17.5113439
inato,14.0112854
inçar,19.4836874
incha,14.7056148
incõe,21.4830862
índex,15.0669197
indez,17.6502729
índia,10.5084135
índio,11.6411161
indol,16.4786238
indri,18.6252906
infra,10.7150248
ingaí,16.7635576
ingre,17.5999376
íngua,16.2850142
ínion,20.715831
input,13.2722509
ínsua,16.3013026
inube,20.9125413
inubo,21.4453459
ínula,20.3467336
invar,17.8394455
invés,10.3294721
ínvio,18.1091809
iodar,20.6140483
iodol,21.1035966
iogue,15.6094528
iônio,18.7699209
ionte,19.4529157
ipadu,18.6961774
ipeca,17.3919519
ipecu,21.0776211
ipetê,20.4236946
ipuca,18.1872493
irado,13.1321928
irara,17.0417933
irerê,16.8989039
irial,18.5611661
iriar,18.7447306
irina,13.8513002
irite,17.6611562
irmão,9.47688575
iroco,17.7085585
irona,19.9962506
